,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,SOURCE,EPISODE_NARRATIVE,Year,Month
13442,201108,13,1445,201108,13,1445,56353,337957,MICHIGAN,2011,Thunderstorm Wind,C,81,KENT,GRR,13-AUG-11 14:45:00,EST-5,13-AUG-11 14:45:00,0,0,0,0,Broadcast Media,"Thunderstorm wind damage included downed trees and power lines across portions of Calhoun, Kent and Ottawa counties.  The southern half of Newaygo county experienced significant flooding where campers in Henning Park just east northeast of the town of Newaygo were evacuated.",2011,8
13443,201108,13,1622,201108,13,1622,56353,337959,MICHIGAN,2011,Thunderstorm Wind,C,25,CALHOUN,GRR,13-AUG-11 16:22:00,EST-5,13-AUG-11 16:22:00,0,0,0,0,State Official,"Thunderstorm wind damage included downed trees and power lines across portions of Calhoun, Kent and Ottawa counties.  The southern half of Newaygo county experienced significant flooding where campers in Henning Park just east northeast of the town of Newaygo were evacuated.",2011,8
13475,201107,30,1515,201107,30,1519,54887,333072,MICHIGAN,2011,Thunderstorm Wind,C,109,MENOMINEE,MQT,30-JUL-11 15:15:00,CST-6,30-JUL-11 15:19:00,0,0,0,0,Fire Department/Rescue,The approach of an upper disturbance from Minnesota heralded one of the most significant severe weather events of the season on the 30th.  Widespread damage was reported from Ontonagon and Baraga counties east through Marquette and Delta counties.,2011,7
13476,201107,30,1615,201107,30,1618,54887,333542,MICHIGAN,2011,Thunderstorm Wind,C,103,MARQUETTE,MQT,30-JUL-11 16:15:00,EST-5,30-JUL-11 16:18:00,0,0,0,0,Trained Spotter,The approach of an upper disturbance from Minnesota heralded one of the most significant severe weather events of the season on the 30th.  Widespread damage was reported from Ontonagon and Baraga counties east through Marquette and Delta counties.,2011,7
13477,201107,30,1515,201107,30,1519,54887,333544,MICHIGAN,2011,Thunderstorm Wind,C,109,MENOMINEE,MQT,30-JUL-11 15:15:00,CST-6,30-JUL-11 15:19:00,0,0,0,0,Law Enforcement,The approach of an upper disturbance from Minnesota heralded one of the most significant severe weather events of the season on the 30th.  Widespread damage was reported from Ontonagon and Baraga counties east through Marquette and Delta counties.,2011,7
13674,201111,9,1300,201111,9,1900,58857,354147,MICHIGAN,2011,Winter Weather,Z,13,DELTA,MQT,09-NOV-11 13:00:00,EST-5,09-NOV-11 19:00:00,0,1,0,2,Newspaper,A moisture-laden low pressure system moving from the mid-Mississippi Valley into the Great Lakes region dropped heavy snow over portions of west and north central Upper Michigan from the 9th into the 10th.,2011,1
13715,201108,13,1619,201108,13,1620,56160,338915,MICHIGAN,2011,Lightning,C,149,ST. JOSEPH,IWX,13-AUG-11 16:19:00,EST-5,13-AUG-11 16:20:00,1,0,0,0,Fire Department/Rescue,"Storms which weakened across Lake Michigan produced an outflow boundary. This boundary worked into far southern Lower Michigan and interacted with a lake breeze boundary to promote rapid storm development. Reports of damaging winds and some hail were received, but the storms failed to maintain their severity eastward as a large outflow boundary work across and south of the area, cutting off the limited available moisture.",2011,8
13736,201105,11,1934,201105,11,1935,52674,314688,MICHIGAN,2011,Hail,C,21,BERRIEN,IWX,11-MAY-11 19:34:00,EST-5,11-MAY-11 19:35:00,0,0,0,0,Trained Spotter,"A warm front was located across the region. Showers and thunderstorms developed along and north of it, with some of these becoming severe. Hail was reported in several locations.",2011,5
13737,201105,12,837,201105,12,838,52674,315057,MICHIGAN,2011,Hail,C,21,BERRIEN,IWX,12-MAY-11 08:37:00,EST-5,12-MAY-11 08:38:00,0,0,0,0,Law Enforcement,"A warm front was located across the region. Showers and thunderstorms developed along and north of it, with some of these becoming severe. Hail was reported in several locations.",2011,5
13738,201105,11,1927,201105,11,1928,52674,315060,MICHIGAN,2011,Thunderstorm Wind,C,21,BERRIEN,IWX,11-MAY-11 19:27:00,EST-5,11-MAY-11 19:28:00,0,0,0,0,Trained Spotter,"A warm front was located across the region. Showers and thunderstorms developed along and north of it, with some of these becoming severe. Hail was reported in several locations.",2011,5
13740,201108,13,1700,201108,13,1701,56353,337961,MICHIGAN,2011,Hail,C,75,JACKSON,GRR,13-AUG-11 17:00:00,EST-5,13-AUG-11 17:01:00,0,0,0,0,Amateur Radio,"Thunderstorm wind damage included downed trees and power lines across portions of Calhoun, Kent and Ottawa counties.  The southern half of Newaygo county experienced significant flooding where campers in Henning Park just east northeast of the town of Newaygo were evacuated.",2011,8
13741,201108,24,1904,201108,24,1915,56367,337983,MICHIGAN,2011,Hail,C,77,KALAMAZOO,GRR,24-AUG-11 19:04:00,EST-5,24-AUG-11 19:15:00,0,0,0,0,Trained Spotter,"Severe thunderstorms developed during the early to mid evening hours across portions of Kalamazoo, Calhoun and Jackson counties resulting in scattered downed trees and power lines from estimated wind gusts to 60 mph.",2011,8
13776,201107,30,1515,201107,30,1519,54887,333547,MICHIGAN,2011,Thunderstorm Wind,C,109,MENOMINEE,MQT,30-JUL-11 15:15:00,CST-6,30-JUL-11 15:19:00,0,0,0,0,Trained Spotter,The approach of an upper disturbance from Minnesota heralded one of the most significant severe weather events of the season on the 30th.  Widespread damage was reported from Ontonagon and Baraga counties east through Marquette and Delta counties.,2011,7
13777,201107,30,1515,201107,30,1519,54887,333548,MICHIGAN,2011,Thunderstorm Wind,C,109,MENOMINEE,MQT,30-JUL-11 15:15:00,CST-6,30-JUL-11 15:19:00,0,0,0,0,Trained Spotter,The approach of an upper disturbance from Minnesota heralded one of the most significant severe weather events of the season on the 30th.  Widespread damage was reported from Ontonagon and Baraga counties east through Marquette and Delta counties.,2011,7
13778,201107,30,1516,201107,30,1520,54887,333549,MICHIGAN,2011,Thunderstorm Wind,C,109,MENOMINEE,MQT,30-JUL-11 15:16:00,CST-6,30-JUL-11 15:20:00,0,0,0,0,Fire Department/Rescue,The approach of an upper disturbance from Minnesota heralded one of the most significant severe weather events of the season on the 30th.  Widespread damage was reported from Ontonagon and Baraga counties east through Marquette and Delta counties.,2011,7
13779,201107,30,1635,201107,30,1639,54887,333550,MICHIGAN,2011,Thunderstorm Wind,C,41,DELTA,MQT,30-JUL-11 16:35:00,EST-5,30-JUL-11 16:39:00,0,0,0,0,Law Enforcement,The approach of an upper disturbance from Minnesota heralded one of the most significant severe weather events of the season on the 30th.  Widespread damage was reported from Ontonagon and Baraga counties east through Marquette and Delta counties.,2011,7
13902,201109,12,1904,201109,12,1907,57861,347135,MICHIGAN,2011,Thunderstorm Wind,C,61,HOUGHTON,MQT,12-SEP-11 19:04:00,EST-5,12-SEP-11 19:07:00,0,0,0,0,ASOS,A strong cold front moving through a moist unstable air mass produced severe thunderstorms over western Upper Michigan on the evening of the 12th.,2011,9
13903,201109,12,1910,201109,12,1913,57861,347138,MICHIGAN,2011,Hail,C,131,ONTONAGON,MQT,12-SEP-11 19:10:00,EST-5,12-SEP-11 19:13:00,0,0,0,0,COOP Observer,A strong cold front moving through a moist unstable air mass produced severe thunderstorms over western Upper Michigan on the evening of the 12th.,2011,9
13904,201109,12,1915,201109,12,1919,57861,347140,MICHIGAN,2011,Thunderstorm Wind,C,61,HOUGHTON,MQT,12-SEP-11 19:15:00,EST-5,12-SEP-11 19:19:00,0,0,0,0,Public,A strong cold front moving through a moist unstable air mass produced severe thunderstorms over western Upper Michigan on the evening of the 12th.,2011,9
13905,201109,12,1945,201109,12,1949,57861,347144,MICHIGAN,2011,Thunderstorm Wind,C,13,BARAGA,MQT,12-SEP-11 19:45:00,EST-5,12-SEP-11 19:49:00,0,0,0,0,Trained Spotter,A strong cold front moving through a moist unstable air mass produced severe thunderstorms over western Upper Michigan on the evening of the 12th.,2011,9
14079,201105,22,1455,201105,22,1456,53092,317566,MICHIGAN,2011,Hail,C,59,HILLSDALE,IWX,22-MAY-11 14:55:00,EST-5,22-MAY-11 14:56:00,0,0,0,0,Trained Spotter,"An unstable air mass along with moderate shear ahead of a upper level system, allowed for rapid thunderstorm development. A few reports of wind damage and hail were received.",2011,5
14080,201105,22,1910,201105,22,1911,53092,317567,MICHIGAN,2011,Thunderstorm Wind,C,23,BRANCH,IWX,22-MAY-11 19:10:00,EST-5,22-MAY-11 19:11:00,0,0,0,0,Emergency Manager,"An unstable air mass along with moderate shear ahead of a upper level system, allowed for rapid thunderstorm development. A few reports of wind damage and hail were received.",2011,5
14081,201105,22,1910,201105,22,1911,53092,317568,MICHIGAN,2011,Thunderstorm Wind,C,23,BRANCH,IWX,22-MAY-11 19:10:00,EST-5,22-MAY-11 19:11:00,0,0,0,0,Emergency Manager,"An unstable air mass along with moderate shear ahead of a upper level system, allowed for rapid thunderstorm development. A few reports of wind damage and hail were received.",2011,5
14083,201108,24,2005,201108,24,2005,56367,337984,MICHIGAN,2011,Thunderstorm Wind,C,5,ALLEGAN,GRR,24-AUG-11 20:05:00,EST-5,24-AUG-11 20:05:00,0,0,0,0,Law Enforcement,"Severe thunderstorms developed during the early to mid evening hours across portions of Kalamazoo, Calhoun and Jackson counties resulting in scattered downed trees and power lines from estimated wind gusts to 60 mph.",2011,8
14084,201108,24,2013,201108,24,2013,56367,337986,MICHIGAN,2011,Thunderstorm Wind,C,75,JACKSON,GRR,24-AUG-11 20:13:00,EST-5,24-AUG-11 20:13:00,0,0,0,0,Law Enforcement,"Severe thunderstorms developed during the early to mid evening hours across portions of Kalamazoo, Calhoun and Jackson counties resulting in scattered downed trees and power lines from estimated wind gusts to 60 mph.",2011,8
14085,201108,13,1130,201108,13,1530,56353,340735,MICHIGAN,2011,Flash Flood,C,159,VAN BUREN,GRR,13-AUG-11 11:30:00,EST-5,13-AUG-11 15:30:00,0,0,0,0,Newspaper,"Thunderstorm wind damage included downed trees and power lines across portions of Calhoun, Kent and Ottawa counties.  The southern half of Newaygo county experienced significant flooding where campers in Henning Park just east northeast of the town of Newaygo were evacuated.",2011,8
14112,201107,30,1640,201107,30,1643,54887,333551,MICHIGAN,2011,Thunderstorm Wind,C,41,DELTA,MQT,30-JUL-11 16:40:00,EST-5,30-JUL-11 16:43:00,0,0,0,0,Law Enforcement,The approach of an upper disturbance from Minnesota heralded one of the most significant severe weather events of the season on the 30th.  Widespread damage was reported from Ontonagon and Baraga counties east through Marquette and Delta counties.,2011,7
14113,201107,30,1708,201107,30,1711,54887,333554,MICHIGAN,2011,Thunderstorm Wind,C,41,DELTA,MQT,30-JUL-11 17:08:00,EST-5,30-JUL-11 17:11:00,0,0,0,0,Law Enforcement,The approach of an upper disturbance from Minnesota heralded one of the most significant severe weather events of the season on the 30th.  Widespread damage was reported from Ontonagon and Baraga counties east through Marquette and Delta counties.,2011,7
14184,201107,1,2230,201107,1,2234,54771,329100,MICHIGAN,2011,Thunderstorm Wind,C,61,HOUGHTON,MQT,01-JUL-11 22:30:00,EST-5,01-JUL-11 22:34:00,0,0,0,0,Law Enforcement,A cold front moving through a warm and unstable airmass triggered a line of severe thunderstorms which affected portions of the Keweenaw Peninsula on the evening of the 1st.,2011,7
14373,201108,24,1912,201108,24,1913,56524,338923,MICHIGAN,2011,Thunderstorm Wind,C,27,CASS,IWX,24-AUG-11 19:12:00,EST-5,24-AUG-11 19:13:00,0,0,0,0,Law Enforcement,"A strong cold front moved across the region. Ahead of the front, temperatures were in the lower 90s with surface dewpoints well into the 70s. 30 to 40 knots of shear were also in place for the storm to work with. A strong elevated mixed layer was in place, limiting the potential for more explosive storm development. Reports of hail and damaging winds were received, but were sporadic.",2011,8
14389,201105,22,1915,201105,22,1916,53092,317569,MICHIGAN,2011,Thunderstorm Wind,C,23,BRANCH,IWX,22-MAY-11 19:15:00,EST-5,22-MAY-11 19:16:00,0,0,0,0,Emergency Manager,"An unstable air mass along with moderate shear ahead of a upper level system, allowed for rapid thunderstorm development. A few reports of wind damage and hail were received.",2011,5
14390,201105,22,1919,201105,22,1920,53092,317571,MICHIGAN,2011,Thunderstorm Wind,C,23,BRANCH,IWX,22-MAY-11 19:19:00,EST-5,22-MAY-11 19:20:00,0,0,0,0,Emergency Manager,"An unstable air mass along with moderate shear ahead of a upper level system, allowed for rapid thunderstorm development. A few reports of wind damage and hail were received.",2011,5
14391,201105,22,1920,201105,22,1921,53092,317573,MICHIGAN,2011,Thunderstorm Wind,C,23,BRANCH,IWX,22-MAY-11 19:20:00,EST-5,22-MAY-11 19:21:00,0,0,0,0,Emergency Manager,"An unstable air mass along with moderate shear ahead of a upper level system, allowed for rapid thunderstorm development. A few reports of wind damage and hail were received.",2011,5
14392,201105,22,1916,201105,22,1917,53092,317574,MICHIGAN,2011,Thunderstorm Wind,C,23,BRANCH,IWX,22-MAY-11 19:16:00,EST-5,22-MAY-11 19:17:00,0,0,0,0,Emergency Manager,"An unstable air mass along with moderate shear ahead of a upper level system, allowed for rapid thunderstorm development. A few reports of wind damage and hail were received.",2011,5
14426,201107,30,1437,201107,30,1441,54887,333840,MICHIGAN,2011,Thunderstorm Wind,C,43,DICKINSON,MQT,30-JUL-11 14:37:00,CST-6,30-JUL-11 14:41:00,0,0,0,0,Newspaper,The approach of an upper disturbance from Minnesota heralded one of the most significant severe weather events of the season on the 30th.  Widespread damage was reported from Ontonagon and Baraga counties east through Marquette and Delta counties.,2011,7
14484,201107,1,2230,201107,1,2234,54771,329272,MICHIGAN,2011,Thunderstorm Wind,C,61,HOUGHTON,MQT,01-JUL-11 22:30:00,EST-5,01-JUL-11 22:34:00,0,0,0,0,NWS Storm Survey,A cold front moving through a warm and unstable airmass triggered a line of severe thunderstorms which affected portions of the Keweenaw Peninsula on the evening of the 1st.,2011,7
14485,201107,1,2230,201107,1,2234,54771,329410,MICHIGAN,2011,Thunderstorm Wind,C,61,HOUGHTON,MQT,01-JUL-11 22:30:00,EST-5,01-JUL-11 22:34:00,0,0,0,0,NWS Storm Survey,A cold front moving through a warm and unstable airmass triggered a line of severe thunderstorms which affected portions of the Keweenaw Peninsula on the evening of the 1st.,2011,7
14486,201107,1,2230,201107,1,2234,54771,329599,MICHIGAN,2011,Thunderstorm Wind,C,61,HOUGHTON,MQT,01-JUL-11 22:30:00,EST-5,01-JUL-11 22:34:00,0,0,0,0,NWS Storm Survey,A cold front moving through a warm and unstable airmass triggered a line of severe thunderstorms which affected portions of the Keweenaw Peninsula on the evening of the 1st.,2011,7
14487,201107,1,2230,201107,1,2234,54771,329602,MICHIGAN,2011,Thunderstorm Wind,C,61,HOUGHTON,MQT,01-JUL-11 22:30:00,EST-5,01-JUL-11 22:34:00,0,0,0,0,NWS Storm Survey,A cold front moving through a warm and unstable airmass triggered a line of severe thunderstorms which affected portions of the Keweenaw Peninsula on the evening of the 1st.,2011,7
14552,201109,3,925,201109,3,925,56613,339370,MICHIGAN,2011,Thunderstorm Wind,C,51,GLADWIN,APX,03-SEP-11 09:25:00,EST-5,03-SEP-11 09:25:00,0,0,0,0,Trained Spotter,A cluster of thunderstorms in East Central Lower Michigan produced a few pockets of wind damage.,2011,9
14731,201107,11,1055,201107,11,1055,55297,332070,MICHIGAN,2011,Thunderstorm Wind,C,93,LIVINGSTON,DTX,11-JUL-11 10:55:00,EST-5,11-JUL-11 10:55:00,0,0,0,0,Trained Spotter,A few severe storms impacted areas south of M-59.,2011,7
14792,201107,1,2247,201107,1,2252,54771,329603,MICHIGAN,2011,Thunderstorm Wind,C,83,KEWEENAW,MQT,01-JUL-11 22:47:00,EST-5,01-JUL-11 22:52:00,0,0,0,0,Law Enforcement,A cold front moving through a warm and unstable airmass triggered a line of severe thunderstorms which affected portions of the Keweenaw Peninsula on the evening of the 1st.,2011,7
14910,201111,19,1130,201111,19,2200,59185,354213,MICHIGAN,2011,Heavy Snow,Z,9,GOGEBIC,MQT,19-NOV-11 11:30:00,CST-6,19-NOV-11 22:00:00,0,0,0,0,Trained Spotter,A low pressure system moving through the Upper Great Lakes dumped a swath of heavy snow over much of west and north central Upper Michigan mainly in the afternoon and evening of the 19th.,2011,1
14911,201111,19,1300,201111,19,2300,59185,354209,MICHIGAN,2011,Heavy Snow,Z,5,MARQUETTE,MQT,19-NOV-11 13:00:00,EST-5,19-NOV-11 23:00:00,0,0,0,0,Trained Spotter,A low pressure system moving through the Upper Great Lakes dumped a swath of heavy snow over much of west and north central Upper Michigan mainly in the afternoon and evening of the 19th.,2011,1
14961,201109,29,1836,201109,29,1837,56438,338485,MICHIGAN,2011,Thunderstorm Wind,C,21,BERRIEN,IWX,29-SEP-11 18:36:00,EST-5,29-SEP-11 18:37:00,0,0,0,0,State Official,"A strong frontal boundary swept across Lake Michigan into southwestern Lower Michigan. A narrow line of showers and storms formed on the front and was briefly able to bring stronger wind gusts to the surface as it came onshore. The line continued east, but wind speed were sub severe.",2011,9
14962,201109,30,30,201109,30,1000,56516,338841,MICHIGAN,2011,High Wind,Z,77,BERRIEN,IWX,30-SEP-11 00:30:00,EST-5,30-SEP-11 10:00:00,0,0,1,0,Broadcast Media,"Deep low pressure moving across the northern Great Lakes caused a pressure gradient across much of the region. Strong winds aloft were mixed down and caused pockets of wind damage, power outages and even some school closures due to the power outages. One death was reported when a tree fell onto a golfer, killing him instantly.",2011,9
15018,201107,11,1125,201107,11,1125,55297,332071,MICHIGAN,2011,Thunderstorm Wind,C,161,WASHTENAW,DTX,11-JUL-11 11:25:00,EST-5,11-JUL-11 11:25:00,0,0,0,0,Trained Spotter,A few severe storms impacted areas south of M-59.,2011,7
15019,201107,11,1129,201107,11,1129,55297,332072,MICHIGAN,2011,Thunderstorm Wind,C,91,LENAWEE,DTX,11-JUL-11 11:29:00,EST-5,11-JUL-11 11:29:00,0,0,0,0,Law Enforcement,A few severe storms impacted areas south of M-59.,2011,7
15020,201107,11,1137,201107,11,1137,55297,332074,MICHIGAN,2011,Thunderstorm Wind,C,163,WAYNE,DTX,11-JUL-11 11:37:00,EST-5,11-JUL-11 11:37:00,0,0,0,0,Public,A few severe storms impacted areas south of M-59.,2011,7
15021,201107,11,1141,201107,11,1141,55297,332075,MICHIGAN,2011,Thunderstorm Wind,C,163,WAYNE,DTX,11-JUL-11 11:41:00,EST-5,11-JUL-11 11:41:00,0,0,0,0,Trained Spotter,A few severe storms impacted areas south of M-59.,2011,7
15022,201107,11,1146,201107,11,1146,55297,332076,MICHIGAN,2011,Thunderstorm Wind,C,115,MONROE,DTX,11-JUL-11 11:46:00,EST-5,11-JUL-11 11:46:00,0,0,0,0,Trained Spotter,A few severe storms impacted areas south of M-59.,2011,7
15023,201107,11,1146,201107,11,1146,55297,332077,MICHIGAN,2011,Thunderstorm Wind,C,163,WAYNE,DTX,11-JUL-11 11:46:00,EST-5,11-JUL-11 11:46:00,0,0,0,0,Trained Spotter,A few severe storms impacted areas south of M-59.,2011,7
15330,201107,11,1125,201107,11,1125,55297,332079,MICHIGAN,2011,Thunderstorm Wind,C,161,WASHTENAW,DTX,11-JUL-11 11:25:00,EST-5,11-JUL-11 11:25:00,0,0,0,0,ASOS,A few severe storms impacted areas south of M-59.,2011,7
15331,201107,11,1132,201107,11,1132,55297,332080,MICHIGAN,2011,Thunderstorm Wind,C,161,WASHTENAW,DTX,11-JUL-11 11:32:00,EST-5,11-JUL-11 11:32:00,0,0,0,0,Amateur Radio,A few severe storms impacted areas south of M-59.,2011,7
15332,201107,11,1148,201107,11,1148,55297,332081,MICHIGAN,2011,Thunderstorm Wind,C,163,WAYNE,DTX,11-JUL-11 11:48:00,EST-5,11-JUL-11 11:48:00,0,0,0,0,Trained Spotter,A few severe storms impacted areas south of M-59.,2011,7
15333,201107,11,925,201107,11,925,55297,332082,MICHIGAN,2011,Lightning,C,49,GENESEE,DTX,11-JUL-11 09:25:00,EST-5,11-JUL-11 09:25:00,0,0,0,0,Trained Spotter,A few severe storms impacted areas south of M-59.,2011,7
15334,201107,11,1139,201107,11,1139,55297,332097,MICHIGAN,2011,Thunderstorm Wind,C,163,WAYNE,DTX,11-JUL-11 11:39:00,EST-5,11-JUL-11 11:39:00,0,0,0,0,Trained Spotter,A few severe storms impacted areas south of M-59.,2011,7
15335,201107,11,1144,201107,11,1144,55297,332098,MICHIGAN,2011,Thunderstorm Wind,C,163,WAYNE,DTX,11-JUL-11 11:44:00,EST-5,11-JUL-11 11:44:00,0,0,0,0,Trained Spotter,A few severe storms impacted areas south of M-59.,2011,7
15336,201107,11,1153,201107,11,1153,55297,332101,MICHIGAN,2011,Thunderstorm Wind,C,99,MACOMB,DTX,11-JUL-11 11:53:00,EST-5,11-JUL-11 11:53:00,0,0,0,0,Broadcast Media,A few severe storms impacted areas south of M-59.,2011,7
15338,201107,18,1400,201107,18,1400,55301,332104,MICHIGAN,2011,Thunderstorm Wind,C,161,WASHTENAW,DTX,18-JUL-11 14:00:00,EST-5,18-JUL-11 14:00:00,0,0,0,0,Law Enforcement,"Hot and humid conditions gave way to a batch of thunderstorms, with numerous severe reports across southeast Michigan.",2011,7
15441,201109,13,1940,201109,13,1943,58183,348923,MICHIGAN,2011,High Wind,Z,3,NORTHERN HOUGHTON,MQT,13-SEP-11 19:40:00,EST-5,13-SEP-11 19:43:00,0,0,0,0,Trained Spotter,Winds in the wake of a cold frontal passage gusted to 58 mph at Freda on the evening of the 13th.,2011,9
15442,201109,29,1458,201109,29,1503,58184,348927,MICHIGAN,2011,High Wind,Z,2,ONTONAGON,MQT,29-SEP-11 14:58:00,EST-5,29-SEP-11 15:03:00,0,0,0,0,Trained Spotter,"A rapidly deepening low pressure system moving through the Upper Great Lakes caused heavy rain, damaging north winds and power outages from the evening of the 29th into the 30th.",2011,9
15443,201109,29,1700,201109,29,1705,58184,348930,MICHIGAN,2011,High Wind,Z,4,BARAGA,MQT,29-SEP-11 17:00:00,EST-5,29-SEP-11 17:05:00,0,0,0,0,COOP Observer,"A rapidly deepening low pressure system moving through the Upper Great Lakes caused heavy rain, damaging north winds and power outages from the evening of the 29th into the 30th.",2011,9
15444,201109,29,1630,201109,29,1830,58184,349016,MICHIGAN,2011,High Wind,Z,3,NORTHERN HOUGHTON,MQT,29-SEP-11 16:30:00,EST-5,29-SEP-11 18:30:00,0,0,0,0,Newspaper,"A rapidly deepening low pressure system moving through the Upper Great Lakes caused heavy rain, damaging north winds and power outages from the evening of the 29th into the 30th.",2011,9
15582,201109,3,1615,201109,3,1616,56761,340097,MICHIGAN,2011,Hail,C,149,ST. JOSEPH,IWX,03-SEP-11 16:15:00,EST-5,03-SEP-11 16:16:00,0,0,0,0,Trained Spotter,"An outflow boundary extended from southeastern Lower Michigan to northern Illinois. Mixed layer CAPE in excess of 2500 j/kg and moderate shear allowed for stronger thunderstorms to develop. As they became organized and established cold pools, the storms transitioned from hail producers to mainly producing wind damage.",2011,9
15583,201109,3,1720,201109,3,1721,56761,340098,MICHIGAN,2011,Hail,C,59,HILLSDALE,IWX,03-SEP-11 17:20:00,EST-5,03-SEP-11 17:21:00,0,0,0,0,Trained Spotter,"An outflow boundary extended from southeastern Lower Michigan to northern Illinois. Mixed layer CAPE in excess of 2500 j/kg and moderate shear allowed for stronger thunderstorms to develop. As they became organized and established cold pools, the storms transitioned from hail producers to mainly producing wind damage.",2011,9
15630,201107,18,1412,201107,18,1412,55301,332105,MICHIGAN,2011,Thunderstorm Wind,C,49,GENESEE,DTX,18-JUL-11 14:12:00,EST-5,18-JUL-11 14:12:00,0,0,0,0,Trained Spotter,"Hot and humid conditions gave way to a batch of thunderstorms, with numerous severe reports across southeast Michigan.",2011,7
15631,201107,18,1412,201107,18,1412,55301,332106,MICHIGAN,2011,Thunderstorm Wind,C,161,WASHTENAW,DTX,18-JUL-11 14:12:00,EST-5,18-JUL-11 14:12:00,0,0,0,0,Law Enforcement,"Hot and humid conditions gave way to a batch of thunderstorms, with numerous severe reports across southeast Michigan.",2011,7
15632,201107,18,1416,201107,18,1416,55301,332107,MICHIGAN,2011,Thunderstorm Wind,C,93,LIVINGSTON,DTX,18-JUL-11 14:16:00,EST-5,18-JUL-11 14:16:00,0,0,0,0,Trained Spotter,"Hot and humid conditions gave way to a batch of thunderstorms, with numerous severe reports across southeast Michigan.",2011,7
15633,201107,18,1416,201107,18,1416,55301,332108,MICHIGAN,2011,Thunderstorm Wind,C,93,LIVINGSTON,DTX,18-JUL-11 14:16:00,EST-5,18-JUL-11 14:16:00,0,0,0,0,Law Enforcement,"Hot and humid conditions gave way to a batch of thunderstorms, with numerous severe reports across southeast Michigan.",2011,7
15876,201109,3,1723,201109,3,1724,56761,340099,MICHIGAN,2011,Hail,C,23,BRANCH,IWX,03-SEP-11 17:23:00,EST-5,03-SEP-11 17:24:00,0,0,0,0,Trained Spotter,"An outflow boundary extended from southeastern Lower Michigan to northern Illinois. Mixed layer CAPE in excess of 2500 j/kg and moderate shear allowed for stronger thunderstorms to develop. As they became organized and established cold pools, the storms transitioned from hail producers to mainly producing wind damage.",2011,9
15877,201109,3,1627,201109,3,1628,56761,340100,MICHIGAN,2011,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,03-SEP-11 16:27:00,EST-5,03-SEP-11 16:28:00,0,0,0,0,Fire Department/Rescue,"An outflow boundary extended from southeastern Lower Michigan to northern Illinois. Mixed layer CAPE in excess of 2500 j/kg and moderate shear allowed for stronger thunderstorms to develop. As they became organized and established cold pools, the storms transitioned from hail producers to mainly producing wind damage.",2011,9
15878,201109,3,1635,201109,3,1636,56761,340101,MICHIGAN,2011,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,03-SEP-11 16:35:00,EST-5,03-SEP-11 16:36:00,0,0,0,0,Law Enforcement,"An outflow boundary extended from southeastern Lower Michigan to northern Illinois. Mixed layer CAPE in excess of 2500 j/kg and moderate shear allowed for stronger thunderstorms to develop. As they became organized and established cold pools, the storms transitioned from hail producers to mainly producing wind damage.",2011,9
15938,201107,18,1420,201107,18,1420,55301,332109,MICHIGAN,2011,Thunderstorm Wind,C,91,LENAWEE,DTX,18-JUL-11 14:20:00,EST-5,18-JUL-11 14:20:00,0,0,0,0,Trained Spotter,"Hot and humid conditions gave way to a batch of thunderstorms, with numerous severe reports across southeast Michigan.",2011,7
15939,201107,18,1425,201107,18,1425,55301,332110,MICHIGAN,2011,Thunderstorm Wind,C,161,WASHTENAW,DTX,18-JUL-11 14:25:00,EST-5,18-JUL-11 14:25:00,0,0,0,0,Trained Spotter,"Hot and humid conditions gave way to a batch of thunderstorms, with numerous severe reports across southeast Michigan.",2011,7
15940,201107,18,1429,201107,18,1429,55301,332111,MICHIGAN,2011,Thunderstorm Wind,C,93,LIVINGSTON,DTX,18-JUL-11 14:29:00,EST-5,18-JUL-11 14:29:00,0,0,0,0,Law Enforcement,"Hot and humid conditions gave way to a batch of thunderstorms, with numerous severe reports across southeast Michigan.",2011,7
15941,201107,18,1433,201107,18,1433,55301,332112,MICHIGAN,2011,Thunderstorm Wind,C,115,MONROE,DTX,18-JUL-11 14:33:00,EST-5,18-JUL-11 14:33:00,0,0,0,0,Law Enforcement,"Hot and humid conditions gave way to a batch of thunderstorms, with numerous severe reports across southeast Michigan.",2011,7
15942,201107,18,1433,201107,18,1433,55301,332113,MICHIGAN,2011,Thunderstorm Wind,C,115,MONROE,DTX,18-JUL-11 14:33:00,EST-5,18-JUL-11 14:33:00,0,0,0,0,Trained Spotter,"Hot and humid conditions gave way to a batch of thunderstorms, with numerous severe reports across southeast Michigan.",2011,7
15998,201107,5,1630,201107,5,1633,54878,329670,MICHIGAN,2011,Hail,C,43,DICKINSON,MQT,05-JUL-11 16:30:00,CST-6,05-JUL-11 16:33:00,0,0,0,0,Public,A strong upper disturbance from Minnesota triggered thunderstorms over central Upper Michigan on the afternoon of the 5th.  One storm produced large hail at Sagola in Dickinson County.,2011,7
