,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,Year,Month
5440,200712,15,1900,200712,16,1700,12946,71521,MICHIGAN,2007,Heavy Snow,Z,72,KALAMAZOO,GRR,15-DEC-07 19:00:00,EST-5,16-DEC-07 17:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A significant snow event occurred across much of lower Michigan, with snowfall totals generally ranging anywhere from around four to ten inches.  The heaviest snowfall reports were received from the I-94 corridor, where around ten inches of snow fell at many locations.  Around six to eight inches of snow fell in many spots near the I-96 corridor, and slightly lower snowfall amounts of four to six inches were reported northwest of Grand Rapids.",,2007,2
5441,200712,15,1900,200712,16,1700,12946,71522,MICHIGAN,2007,Heavy Snow,Z,73,CALHOUN,GRR,15-DEC-07 19:00:00,EST-5,16-DEC-07 17:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A significant snow event occurred across much of lower Michigan, with snowfall totals generally ranging anywhere from around four to ten inches.  The heaviest snowfall reports were received from the I-94 corridor, where around ten inches of snow fell at many locations.  Around six to eight inches of snow fell in many spots near the I-96 corridor, and slightly lower snowfall amounts of four to six inches were reported northwest of Grand Rapids.",,2007,2
5446,200712,23,505,200712,23,505,12947,71553,MICHIGAN,2007,Thunderstorm Wind,C,159,VAN BUREN,GRR,23-DEC-07 05:05:00,EST-5,23-DEC-07 05:05:00,0,0,0,0,0.00K,0.00K,Trained Spotter,52.0,EG,,,,,,,,,,1.0,NE,MATTAWAN ARPK,1.0,NE,MATTAWAN ARPK,42.21,-85.79,42.21,-85.79,A narrow line of rain with embedded thunderstorms just ahead of an arctic cold front produced high wind gusts ranging from 50 to 78 mph.  This resulted in widespread power outages and reports of wind damage across central and southern lower Michigan.,An estimated 52 knot wind gust was reported.,2007,2
5447,200712,23,514,200712,23,514,12947,71554,MICHIGAN,2007,Thunderstorm Wind,C,121,MUSKEGON,GRR,23-DEC-07 05:14:00,EST-5,23-DEC-07 05:14:00,0,0,0,0,0.00K,0.00K,ASOS,66.0,MG,,,,,,,,,,1.0,E,MUSKEGON LAKE,1.0,E,MUSKEGON LAKE,43.23,-86.26,43.23,-86.26,A narrow line of rain with embedded thunderstorms just ahead of an arctic cold front produced high wind gusts ranging from 50 to 78 mph.  This resulted in widespread power outages and reports of wind damage across central and southern lower Michigan.,The Muskegon ASOS recorded a 66 knot wind gust.,2007,2
5448,200712,23,523,200712,23,523,12947,71555,MICHIGAN,2007,Thunderstorm Wind,C,121,MUSKEGON,GRR,23-DEC-07 05:23:00,EST-5,23-DEC-07 05:23:00,0,0,0,0,0.00K,0.00K,ASOS,66.0,MG,,,,,,,,,,1.0,E,MUSKEGON LAKE,1.0,E,MUSKEGON LAKE,43.23,-86.26,43.23,-86.26,A narrow line of rain with embedded thunderstorms just ahead of an arctic cold front produced high wind gusts ranging from 50 to 78 mph.  This resulted in widespread power outages and reports of wind damage across central and southern lower Michigan.,The Muskegon ASOS recorded a 66 knot wind gust.,2007,2
5545,200712,23,555,200712,23,555,12947,71563,MICHIGAN,2007,Thunderstorm Wind,C,81,KENT,GRR,23-DEC-07 05:55:00,EST-5,23-DEC-07 05:55:00,0,0,0,0,0.00K,0.00K,Trained Spotter,52.0,EG,,,,,,,,,,1.0,E,CANNONSBURG,1.0,E,CANNONSBURG,43.05,-85.47,43.05,-85.47,A narrow line of rain with embedded thunderstorms just ahead of an arctic cold front produced high wind gusts ranging from 50 to 78 mph.  This resulted in widespread power outages and reports of wind damage across central and southern lower Michigan.,A trained spotter in Cannonsburg reported power failure and that a gas grill was blown over.,2007,2
5546,200712,23,610,200712,23,610,12947,71564,MICHIGAN,2007,Thunderstorm Wind,C,117,MONTCALM,GRR,23-DEC-07 06:10:00,EST-5,23-DEC-07 06:10:00,0,0,0,0,0.00K,0.00K,Mesonet,62.0,MG,,,,,,,,,,1.0,N,GREENVILLE,1.0,N,GREENVILLE,43.18,-85.25,43.18,-85.25,A narrow line of rain with embedded thunderstorms just ahead of an arctic cold front produced high wind gusts ranging from 50 to 78 mph.  This resulted in widespread power outages and reports of wind damage across central and southern lower Michigan.,A 62 knot wind gust was recorded by a mesonet site in Montcalm county.,2007,2
5547,200712,23,610,200712,23,610,12947,71565,MICHIGAN,2007,Thunderstorm Wind,C,121,MUSKEGON,GRR,23-DEC-07 06:10:00,EST-5,23-DEC-07 06:10:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,53.0,MG,,,,,,,,,,1.0,E,MUSKEGON LAKE,1.0,E,MUSKEGON LAKE,43.23,-86.26,43.23,-86.26,A narrow line of rain with embedded thunderstorms just ahead of an arctic cold front produced high wind gusts ranging from 50 to 78 mph.  This resulted in widespread power outages and reports of wind damage across central and southern lower Michigan.,A 53 knot wind gust was observed in Muskegon.,2007,2
5548,200712,23,630,200712,23,630,12947,71566,MICHIGAN,2007,Thunderstorm Wind,C,75,JACKSON,GRR,23-DEC-07 06:30:00,EST-5,23-DEC-07 06:30:00,0,0,0,0,0.00K,0.00K,Trained Spotter,52.0,MG,,,,,,,,,,1.0,N,JACKSON,1.0,N,JACKSON,42.24,-84.4,42.24,-84.4,A narrow line of rain with embedded thunderstorms just ahead of an arctic cold front produced high wind gusts ranging from 50 to 78 mph.  This resulted in widespread power outages and reports of wind damage across central and southern lower Michigan.,A trained spotter reported a 52 knot wind gust in Jackson.,2007,2
5633,200712,15,1900,200712,16,1700,12946,71511,MICHIGAN,2007,Heavy Snow,Z,50,MUSKEGON,GRR,15-DEC-07 19:00:00,EST-5,16-DEC-07 17:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A significant snow event occurred across much of lower Michigan, with snowfall totals generally ranging anywhere from around four to ten inches.  The heaviest snowfall reports were received from the I-94 corridor, where around ten inches of snow fell at many locations.  Around six to eight inches of snow fell in many spots near the I-96 corridor, and slightly lower snowfall amounts of four to six inches were reported northwest of Grand Rapids.",,2007,2
5634,200712,15,1900,200712,16,1700,12946,71509,MICHIGAN,2007,Heavy Snow,Z,40,CLARE,GRR,15-DEC-07 19:00:00,EST-5,16-DEC-07 17:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A significant snow event occurred across much of lower Michigan, with snowfall totals generally ranging anywhere from around four to ten inches.  The heaviest snowfall reports were received from the I-94 corridor, where around ten inches of snow fell at many locations.  Around six to eight inches of snow fell in many spots near the I-96 corridor, and slightly lower snowfall amounts of four to six inches were reported northwest of Grand Rapids.",,2007,2
5635,200712,15,1900,200712,16,1700,12946,71512,MICHIGAN,2007,Heavy Snow,Z,51,MONTCALM,GRR,15-DEC-07 19:00:00,EST-5,16-DEC-07 17:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A significant snow event occurred across much of lower Michigan, with snowfall totals generally ranging anywhere from around four to ten inches.  The heaviest snowfall reports were received from the I-94 corridor, where around ten inches of snow fell at many locations.  Around six to eight inches of snow fell in many spots near the I-96 corridor, and slightly lower snowfall amounts of four to six inches were reported northwest of Grand Rapids.",,2007,2
5636,200712,15,1900,200712,16,1700,12946,71513,MICHIGAN,2007,Heavy Snow,Z,52,GRATIOT,GRR,15-DEC-07 19:00:00,EST-5,16-DEC-07 17:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A significant snow event occurred across much of lower Michigan, with snowfall totals generally ranging anywhere from around four to ten inches.  The heaviest snowfall reports were received from the I-94 corridor, where around ten inches of snow fell at many locations.  Around six to eight inches of snow fell in many spots near the I-96 corridor, and slightly lower snowfall amounts of four to six inches were reported northwest of Grand Rapids.",,2007,2
5640,200712,23,622,200712,23,622,12947,71541,MICHIGAN,2007,Thunderstorm Wind,C,67,IONIA,GRR,23-DEC-07 06:22:00,EST-5,23-DEC-07 06:22:00,0,0,0,0,40.00K,0.00K,Law Enforcement,61.0,EG,,,,,,,,,,0.0,N,PORTLAND,0.0,N,PORTLAND,42.87,-84.92,42.87,-84.92,A narrow line of rain with embedded thunderstorms just ahead of an arctic cold front produced high wind gusts ranging from 50 to 78 mph.  This resulted in widespread power outages and reports of wind damage across central and southern lower Michigan.,Trees and power lines were blown down onto Grand River avenue.,2007,2
5641,200712,23,625,200712,23,625,12947,71542,MICHIGAN,2007,Thunderstorm Wind,C,107,MECOSTA,GRR,23-DEC-07 06:25:00,EST-5,23-DEC-07 06:25:00,0,0,0,0,25.00K,0.00K,Law Enforcement,56.0,EG,,,,,,,,,,1.0,W,BIG RAPIDS,1.0,W,BIG RAPIDS,43.7,-85.49,43.7,-85.49,A narrow line of rain with embedded thunderstorms just ahead of an arctic cold front produced high wind gusts ranging from 50 to 78 mph.  This resulted in widespread power outages and reports of wind damage across central and southern lower Michigan.,Power lines were blown down in Big Rapids township.,2007,2
5642,200712,23,655,200712,23,655,12947,71544,MICHIGAN,2007,Thunderstorm Wind,C,57,GRATIOT,GRR,23-DEC-07 06:55:00,EST-5,23-DEC-07 06:55:00,0,0,0,0,5.00K,0.00K,Law Enforcement,56.0,EG,,,,,,,,,,1.0,NE,ITHACA,1.0,NE,ITHACA,43.29,-84.6,43.29,-84.6,A narrow line of rain with embedded thunderstorms just ahead of an arctic cold front produced high wind gusts ranging from 50 to 78 mph.  This resulted in widespread power outages and reports of wind damage across central and southern lower Michigan.,A sign at a car wash was destroyed.,2007,2
5643,200712,23,655,200712,23,655,12947,71545,MICHIGAN,2007,Thunderstorm Wind,C,65,INGHAM,GRR,23-DEC-07 06:55:00,EST-5,23-DEC-07 06:55:00,0,0,0,0,5.00K,0.00K,Law Enforcement,52.0,EG,,,,,,,,,,2.0,E,VANTOWN,2.0,E,VANTOWN,42.6,-84.18,42.6,-84.18,A narrow line of rain with embedded thunderstorms just ahead of an arctic cold front produced high wind gusts ranging from 50 to 78 mph.  This resulted in widespread power outages and reports of wind damage across central and southern lower Michigan.,A couple of trees were blown down in Leroy and White Oak.,2007,2
5644,200712,23,701,200712,23,701,12947,71546,MICHIGAN,2007,Thunderstorm Wind,C,57,GRATIOT,GRR,23-DEC-07 07:01:00,EST-5,23-DEC-07 07:01:00,0,0,0,0,5.00K,0.00K,Law Enforcement,56.0,EG,,,,,,,,,,1.0,NE,ALMA,1.0,NE,ALMA,43.38,-84.65,43.38,-84.65,A narrow line of rain with embedded thunderstorms just ahead of an arctic cold front produced high wind gusts ranging from 50 to 78 mph.  This resulted in widespread power outages and reports of wind damage across central and southern lower Michigan.,High winds ripped the siding off of a house.,2007,2
5645,200712,23,704,200712,23,704,12947,71547,MICHIGAN,2007,Thunderstorm Wind,C,57,GRATIOT,GRR,23-DEC-07 07:04:00,EST-5,23-DEC-07 07:04:00,0,0,0,0,5.00K,0.00K,Law Enforcement,56.0,EG,,,,,,,,,,1.0,SW,ST LOUIS,1.0,SW,ST LOUIS,43.41,-84.62,43.41,-84.62,A narrow line of rain with embedded thunderstorms just ahead of an arctic cold front produced high wind gusts ranging from 50 to 78 mph.  This resulted in widespread power outages and reports of wind damage across central and southern lower Michigan.,A couple of trees were blown down.,2007,2
5646,200712,23,705,200712,23,705,12947,71548,MICHIGAN,2007,Thunderstorm Wind,C,65,INGHAM,GRR,23-DEC-07 07:05:00,EST-5,23-DEC-07 07:05:00,0,0,0,0,5.00K,0.00K,Law Enforcement,56.0,EG,,,,,,,,,,0.0,N,NORTH LESLIE,0.0,N,NORTH LESLIE,42.48,-84.43,42.48,-84.43,A narrow line of rain with embedded thunderstorms just ahead of an arctic cold front produced high wind gusts ranging from 50 to 78 mph.  This resulted in widespread power outages and reports of wind damage across central and southern lower Michigan.,A utility pole was snapped.,2007,2
5652,200712,23,1500,200712,24,0,12948,71567,MICHIGAN,2007,Winter Storm,Z,37,MASON,GRR,23-DEC-07 15:00:00,EST-5,24-DEC-07 00:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Numerous locations across the area reported total snow accumulations of around six to eight inches, accompanied by high winds which resulted in near blizzard conditions at times.",,2007,2
5653,200712,23,1730,200712,24,330,12948,71569,MICHIGAN,2007,Winter Storm,Z,50,MUSKEGON,GRR,23-DEC-07 17:30:00,EST-5,24-DEC-07 03:30:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Numerous locations across the area reported total snow accumulations of around six to eight inches, accompanied by high winds which resulted in near blizzard conditions at times.",,2007,2
5654,200712,23,1400,200712,24,200,12948,71570,MICHIGAN,2007,Winter Storm,Z,51,MONTCALM,GRR,23-DEC-07 14:00:00,EST-5,24-DEC-07 02:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Numerous locations across the area reported total snow accumulations of around six to eight inches, accompanied by high winds which resulted in near blizzard conditions at times.",,2007,2
5655,200712,23,1300,200712,24,200,12948,71571,MICHIGAN,2007,Winter Storm,Z,56,OTTAWA,GRR,23-DEC-07 13:00:00,EST-5,24-DEC-07 02:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Numerous locations across the area reported total snow accumulations of around six to eight inches, accompanied by high winds which resulted in near blizzard conditions at times.",,2007,2
5656,200712,23,1300,200712,24,220,12948,71572,MICHIGAN,2007,Winter Storm,Z,57,KENT,GRR,23-DEC-07 13:00:00,EST-5,24-DEC-07 02:20:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Numerous locations across the area reported total snow accumulations of around six to eight inches, accompanied by high winds which resulted in near blizzard conditions at times.",,2007,2
5731,200712,15,1900,200712,16,1700,12946,71514,MICHIGAN,2007,Heavy Snow,Z,56,OTTAWA,GRR,15-DEC-07 19:00:00,EST-5,16-DEC-07 17:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A significant snow event occurred across much of lower Michigan, with snowfall totals generally ranging anywhere from around four to ten inches.  The heaviest snowfall reports were received from the I-94 corridor, where around ten inches of snow fell at many locations.  Around six to eight inches of snow fell in many spots near the I-96 corridor, and slightly lower snowfall amounts of four to six inches were reported northwest of Grand Rapids.",,2007,2
5732,200712,15,1900,200712,16,1700,12946,71515,MICHIGAN,2007,Heavy Snow,Z,57,KENT,GRR,15-DEC-07 19:00:00,EST-5,16-DEC-07 17:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A significant snow event occurred across much of lower Michigan, with snowfall totals generally ranging anywhere from around four to ten inches.  The heaviest snowfall reports were received from the I-94 corridor, where around ten inches of snow fell at many locations.  Around six to eight inches of snow fell in many spots near the I-96 corridor, and slightly lower snowfall amounts of four to six inches were reported northwest of Grand Rapids.",,2007,2
5752,200712,23,524,200712,23,524,12947,71556,MICHIGAN,2007,Thunderstorm Wind,C,121,MUSKEGON,GRR,23-DEC-07 05:24:00,EST-5,23-DEC-07 05:24:00,0,0,0,0,0.00K,0.00K,ASOS,68.0,MG,,,,,,,,,,1.0,E,MUSKEGON LAKE,1.0,E,MUSKEGON LAKE,43.23,-86.26,43.23,-86.26,A narrow line of rain with embedded thunderstorms just ahead of an arctic cold front produced high wind gusts ranging from 50 to 78 mph.  This resulted in widespread power outages and reports of wind damage across central and southern lower Michigan.,The Muskegon ASOS recorded a 68 knot wind gust.,2007,2
5753,200712,23,525,200712,23,525,12947,71557,MICHIGAN,2007,Thunderstorm Wind,C,139,OTTAWA,GRR,23-DEC-07 05:25:00,EST-5,23-DEC-07 05:25:00,0,0,0,0,0.00K,0.00K,Trained Spotter,56.0,MG,,,,,,,,,,1.0,SE,GRAND HAVEN,1.0,SE,GRAND HAVEN,43.06,-86.22,43.06,-86.22,A narrow line of rain with embedded thunderstorms just ahead of an arctic cold front produced high wind gusts ranging from 50 to 78 mph.  This resulted in widespread power outages and reports of wind damage across central and southern lower Michigan.,An estimated 56 knot wind gust was reported by a trained spotter in Ottawa county.,2007,2
5759,200712,31,2030,200712,31,2359,12950,71587,MICHIGAN,2007,Winter Storm,Z,67,INGHAM,GRR,31-DEC-07 20:30:00,EST-5,31-DEC-07 23:59:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Heavy snow moved into southern lower Michigan during the early evening hours of New Year's Eve, impacting New Year's travel plans by creating very hazardous travel conditions in heavy snow and snow covered roads.  Many locations across southern Michigan reported total snowfall of 7 to 10 inches, with as much as 11.5 inches reported three miles south southeast of Jackson.",This heavy snow event continued into the early morning hours on New Year's Day.,2007,2
5760,200712,31,2230,200712,31,2359,12950,71588,MICHIGAN,2007,Winter Storm,Z,72,KALAMAZOO,GRR,31-DEC-07 22:30:00,EST-5,31-DEC-07 23:59:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Heavy snow moved into southern lower Michigan during the early evening hours of New Year's Eve, impacting New Year's travel plans by creating very hazardous travel conditions in heavy snow and snow covered roads.  Many locations across southern Michigan reported total snowfall of 7 to 10 inches, with as much as 11.5 inches reported three miles south southeast of Jackson.",This heavy snow event continued into the early morning hours on New Year's Day.,2007,2
5761,200712,31,2230,200712,31,2359,12950,71589,MICHIGAN,2007,Winter Storm,Z,73,CALHOUN,GRR,31-DEC-07 22:30:00,EST-5,31-DEC-07 23:59:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Heavy snow moved into southern lower Michigan during the early evening hours of New Year's Eve, impacting New Year's travel plans by creating very hazardous travel conditions in heavy snow and snow covered roads.  Many locations across southern Michigan reported total snowfall of 7 to 10 inches, with as much as 11.5 inches reported three miles south southeast of Jackson.",This heavy snow event continued into the early morning hours on New Year's Day.,2007,2
5762,200712,31,2230,200712,31,2359,12950,71590,MICHIGAN,2007,Winter Storm,Z,74,JACKSON,GRR,31-DEC-07 22:30:00,EST-5,31-DEC-07 23:59:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Heavy snow moved into southern lower Michigan during the early evening hours of New Year's Eve, impacting New Year's travel plans by creating very hazardous travel conditions in heavy snow and snow covered roads.  Many locations across southern Michigan reported total snowfall of 7 to 10 inches, with as much as 11.5 inches reported three miles south southeast of Jackson.",This heavy snow event continued into the early morning hours on New Year's Day.,2007,2
5910,200702,1,0,200702,1,2200,3210,17631,MICHIGAN,2007,Lake-Effect Snow,Z,56,OTTAWA,GRR,01-FEB-07 00:00:00,EST-5,01-FEB-07 22:00:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,,,,,,,,,,,,,,,,,,A weak cold front combined with west southwest winds along and just ahead of it to promote development of lake effect snow primarily west of US-131. The highest snowfall report came from Jenison in eastern Ottawa county where ten inches of snow fell.,Four to eight inches of snow fell across much of Ottawa county and a total of ten inches of snow was reported in Jenison.,2007,2
5911,200702,1,0,200702,1,2200,3210,17634,MICHIGAN,2007,Lake-Effect Snow,Z,57,KENT,GRR,01-FEB-07 00:00:00,EST-5,01-FEB-07 22:00:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,,,,,,,,,,,,,,,,,,A weak cold front combined with west southwest winds along and just ahead of it to promote development of lake effect snow primarily west of US-131. The highest snowfall report came from Jenison in eastern Ottawa county where ten inches of snow fell.,Four to eight inches of snow fell across most of Kent county.,2007,2
5986,200702,1,0,200702,1,2200,3210,17636,MICHIGAN,2007,Lake-Effect Snow,Z,64,ALLEGAN,GRR,01-FEB-07 00:00:00,EST-5,01-FEB-07 22:00:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,,,,,,,,,,,,,,,,,,A weak cold front combined with west southwest winds along and just ahead of it to promote development of lake effect snow primarily west of US-131. The highest snowfall report came from Jenison in eastern Ottawa county where ten inches of snow fell.,Four to eight inches of snow fell across most of Allegan county.,2007,2
5987,200702,14,1900,200702,15,1600,3370,18483,MICHIGAN,2007,Lake-Effect Snow,Z,64,ALLEGAN,GRR,14-FEB-07 19:00:00,EST-5,15-FEB-07 16:00:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,,,,,,,,,,,,,,,,,,Lake effect snow occurred across Allegan and Van Buren counties with maximum snowfall of 7 inches for this event reported in South Haven.,Holland and Bloomingdale reported six inches of lake effect snow with this event.,2007,2
5988,200702,14,1900,200702,15,1600,3370,18484,MICHIGAN,2007,Lake-Effect Snow,Z,71,VAN BUREN,GRR,14-FEB-07 19:00:00,EST-5,15-FEB-07 16:00:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,,,,,,,,,,,,,,,,,,Lake effect snow occurred across Allegan and Van Buren counties with maximum snowfall of 7 inches for this event reported in South Haven.,South Haven reported seven inches of lake effect snow with this event.,2007,2
5989,200702,24,2300,200702,26,700,3371,18485,MICHIGAN,2007,Heavy Snow,Z,38,LAKE,GRR,24-FEB-07 23:00:00,EST-5,26-FEB-07 07:00:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,,,,,,,,,,,,,,,,,,A vigorous low pressure system produced nine to twelve inch snow accumulations across much of central lower Michigan.,Storm total snowfall of ten inches was reported across portions of Lake county.,2007,2
5990,200702,24,2300,200702,26,700,3371,18486,MICHIGAN,2007,Heavy Snow,Z,44,NEWAYGO,GRR,24-FEB-07 23:00:00,EST-5,26-FEB-07 07:00:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,,,,,,,,,,,,,,,,,,A vigorous low pressure system produced nine to twelve inch snow accumulations across much of central lower Michigan.,Storm total snowfall of ten inches was reported across portions of Newaygo county.,2007,2
6012,200702,22,1100,200702,22,1300,3094,16602,MICHIGAN,2007,Strong Wind,Z,41,GLADWIN,APX,22-FEB-07 11:00:00,EST-5,22-FEB-07 13:00:00,0,0,0,0,6.00K,0.00K,Amateur Radio,43.0,EG,,,,,,,,,,,,,,,,,,,,Blustery winds behind a cold front downed trees in Gladwin County.,"Several trees downed, blocking roads 5 miles southeast of Beaverton.",2007,2
6269,200702,24,2300,200702,26,700,3371,18487,MICHIGAN,2007,Heavy Snow,Z,39,OSCEOLA,GRR,24-FEB-07 23:00:00,EST-5,26-FEB-07 07:00:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,,,,,,,,,,,,,,,,,,A vigorous low pressure system produced nine to twelve inch snow accumulations across much of central lower Michigan.,Storm total snowfall of 12 inches was reported across portions of Osceola county.,2007,2
6270,200702,24,2300,200702,26,700,3371,18489,MICHIGAN,2007,Heavy Snow,Z,45,MECOSTA,GRR,24-FEB-07 23:00:00,EST-5,26-FEB-07 07:00:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,,,,,,,,,,,,,,,,,,A vigorous low pressure system produced nine to twelve inch snow accumulations across much of central lower Michigan.,Storm total snowfall of 12 inches was reported across portions of Mecosta county.,2007,2
6271,200702,24,2300,200702,26,700,3371,18490,MICHIGAN,2007,Heavy Snow,Z,46,ISABELLA,GRR,24-FEB-07 23:00:00,EST-5,26-FEB-07 07:00:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,,,,,,,,,,,,,,,,,,A vigorous low pressure system produced nine to twelve inch snow accumulations across much of central lower Michigan.,Storm total snowfall of 12 inches was reported across portions of Isabella county.,2007,2
6272,200702,24,2300,200702,26,700,3371,18491,MICHIGAN,2007,Heavy Snow,Z,51,MONTCALM,GRR,24-FEB-07 23:00:00,EST-5,26-FEB-07 07:00:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,,,,,,,,,,,,,,,,,,A vigorous low pressure system produced nine to twelve inch snow accumulations across much of central lower Michigan.,Storm total snowfall of 9 inches was reported across portions of Montcalm county.,2007,2
6419,200702,17,1800,200702,18,1500,3092,16575,MICHIGAN,2007,Lake-Effect Snow,Z,20,LEELANAU,APX,17-FEB-07 18:00:00,EST-5,18-FEB-07 15:00:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,Cold northwest winds brought locally heavy lake effect snow to Northwest Lower Michigan.  Suttons Bay picked up 8 to 10 inches of snow.,,2007,2
6953,200703,6,2000,200703,7,430,3559,19463,MICHIGAN,2007,Heavy Snow,Z,21,ANTRIM,APX,06-MAR-07 20:00:00,EST-5,07-MAR-07 04:30:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A clipper system brought snow to the region.  Lake Michigan enhanced the snowfall, both ahead of the system (with west-southwest winds), and behind (with northwest winds).  In both wind regimes, wind speeds were light, keeping the heavier snow fairly close to the coastline.  Suttons Bay picked up 7 inches of snow, while Charlevoix and Central Lake both had around 6 inches.",,2007,3
6954,200703,14,1700,200703,15,1200,3560,19464,MICHIGAN,2007,Flood,C,11,ARENAC,APX,14-MAR-07 17:00:00,EST-5,15-MAR-07 12:00:00,0,0,0,0,10.00K,0.00K,Law Enforcement,,,Heavy Rain / Snow Melt,,,,,,,,,4.0,NNW,STERLING,1.0,E,PINE RIVER,44.0834,-84.0508,43.98,-83.8599,"Rapid snowmelt upstream resulted in considerable flooding in Arenac County.  Ice cover on rivers and streams, and on Saginaw Bay downstream, slowed runoff and contributed to flooding problems.","The Rifle River near Sterling crested at 9.6 feet, above the estimated flood stage of 8 feet.  In Clayton Township, water encroached on North and Main Roads, and near Town Line and Dobler Roads.  In Standish Township, high water impacted Foco and Palmer Roads, and Arenac State Road just north of Worth Road.",2007,3
6955,200703,22,1530,200703,24,1500,3561,19465,MICHIGAN,2007,Flood,C,11,ARENAC,APX,22-MAR-07 15:30:00,EST-5,24-MAR-07 15:00:00,0,0,0,0,15.00K,0.00K,Law Enforcement,,,Heavy Rain / Snow Melt,,,,,,,,,4.0,E,ALGER,0.0,N,AU GRES,44.12,-84.0495,44.05,-83.68,"Over an inch of rain fell on East Central Lower Michigan in the early morning hours of the 22nd.  Snowmelt upstream contributed to runoff, producing flooding in parts of Arenac County.  Ice jams on the Rifle and Au Gres Rivers may have contributed to the flooding.","The Rifle River near Sterling crested early on the morning of the 22nd at around 9.5 feet, above the estimated flood stage of 8 feet.  The Au Gres River also rose out of its banks.  A number of road closures resulted across the county, including parts of Santiago Road, Twining Road, Mackinaw Road, Hammel Beach Road, Court Street, Thaut Road, and Bessinger Road.",2007,3
6990,200704,3,700,200704,3,1500,4596,26237,MICHIGAN,2007,Dense Fog,Z,4,BARAGA,MQT,03-APR-07 07:00:00,EST-5,03-APR-07 15:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,Dense fog formed in Marquette and Baraga counties on the morning of the 3rd and then continued into the afternoon hours before dissipating.,Widespread dense fog reduced visibility to one-quarter mile or less.,2007,4
